func_name,qwen3-4B_ires,qwen3-8B_ires,doubao-embedding-vision-251215_ires
ResourceGroovyMethods.append,0.98328905,0.976576908,0.984542463
NioGroovyMethods.append,0.935442837,0.950947629,0.911223859
FSNamesystem.setQuota,0.969171893,0.98069658,0.9364971
CmsMessageBundleEditor.saveAction,0.945334122,0.915681519,0.894339828
CmsAdditionalInfosDialog.addAddInfoLayout,0.989789023,0.986643222,0.972095491
FileCopier.internalCopyDirContent,0.918276242,0.933009078,0.855768916
CanonicalLabeler.isInvPart,0.872447179,0.843797355,0.830982654
SqlFunctionUtils.rpad,0.937619463,0.959996829,0.900286177
CLIQUEUnit.join,0.711152787,0.765951289,0.739342229
SpiderScan.pauseScan,0.999913637,0.999928805,0.997951748
UnicodeSet.containsAll,0.858055442,0.874952425,0.771316841
Variable.setCachedData,0.902156326,0.916498905,0.848522475
TechSet.print,0.958030186,0.963731744,0.892577069
NNStorage.format,0.911906277,0.924138141,0.879060406
JmaTables.getParamTime,0.913097725,0.901665729,0.8046247
GraphUtils.tarjan,0.834267006,0.895364794,0.730619631
CompositeRecordReader.key,0.876921064,0.847613597,0.746523976
LoggingUtil.message,0.999861784,0.999911758,0.997504167
CSSClass.checkCSSStatements,0.999917039,0.999896537,0.999131642
GridHorizCoordSys.addGDSparams,0.84392292,0.867556267,0.805378497
DebugAminoAcid.getBondNumber,0.963150575,0.950985828,0.916992552
ArrayMerkleTree.updateBranch,0.918451319,0.90305755,0.869323271
SubWriterHolderWriter.addInheritedMemberSummary,0.993503094,0.993248083,0.995521414
FormatUtil.appendSpace,0.95909952,0.972037736,0.916640807
ChemModelManipulator.getRelevantAtomContainer,0.954198789,0.937173067,0.879248381
MeanShiftPeak.search,0.931273583,0.908456169,0.833988582
KeyPointsCircleHexagonalGrid.process,0.854613919,0.872671478,0.845438893
GeometricCumulativeDoubleBondFactory.axial2DEncoder,0.966177513,0.961875733,0.946681971
DFSUtil.getInfoServer,0.894413754,0.923516413,0.886055426
CmsToolManager.getParent,0.955486417,0.952333763,0.916819441
ErrorResponse.buildException,0.722179564,0.731478575,0.629691628
CheckpointListener.availableCheckpoints,0.856409118,0.887059023,0.807820691
MapRecordStore.set,0.891320513,0.965688964,0.89393364
QueueContainer.mapIterateAndRemove,0.96501827,0.95584073,0.895264191
QueryRunner.runPartitionScanQueryOnPartitionChunk,0.919521026,0.954759437,0.850514015
Config.findRingbufferConfig,0.999873187,0.999908917,0.996159202
TransTypes.retype,0.947184068,0.919455981,0.899818514
ModulusSubstitution.doSubstitution,0.929225062,0.90487808,0.874495365
WorkbenchPanel.getCurrentRequestTabIndex,0.828132176,0.823885853,0.718008665
ParosTableStructure.read,0.895495276,0.889400838,0.829192196
CmsFlexCacheClearDialog.actionClearCaches,0.987892033,0.990207739,0.959381643
SVGPlot.svgElement,0.992467101,0.99048693,0.974986563
DefaultGroovyMethods.split,0.771599257,0.860033437,0.833648678
AbstractParamContainerPanel.getPanelHeadline,0.968458324,0.978283721,0.930819271
CmsLetsEncryptConfiguration.getTrigger,0.775146727,0.826695653,0.700032208
SortedGrouping.sortGroup,0.863747852,0.913325541,0.799634572
Integer.numberOfLeadingZeros,0.999930288,0.999894772,0.998849707
CDKSubGraphHandler.setAllMapping,0.922689736,0.887159119,0.818750179
ClientFlakeIdGeneratorConfig.setPrefetchCount,0.97688142,0.966587248,0.86157108
CDKRGraph.parseRec,0.931644749,0.940474909,0.861239484
ByteArrayUtil.writeInt,0.999915157,0.999916576,0.998139693
HistoryReference.getTags,0.86188761,0.896070161,0.752774342
AddOn.dependsOn,0.907499262,0.916718235,0.800630023
CmsDialogMultiPropertyEdit.writeProperty,0.922056834,0.919772291,0.894258957
RendererModel.setHighlightedBond,0.967666112,0.926655455,0.899420679
JsonReducedValueParser.parse,0.79981248,0.834006054,0.811430007
Gen.genExpr,0.730263638,0.775904033,0.865923569
SimpleCycle.weight,0.906603381,0.904089148,0.851635497
BoofMiscOps.numDigits,0.96523828,0.947547086,0.904937099
LayoutRefiner.bendOrStretch,0.925538274,0.941901112,0.857705993
Ingest.getLagBytes,0.925380647,0.933795627,0.853519885
CudaZeroHandler.getHostPointer,0.877997411,0.900655493,0.842195432
MapStoreWrapper.loadAllKeys,0.841569581,0.837289138,0.688537001
CudaZeroHandler.memcpy,0.878943239,0.902532492,0.812695006
CmsResourceFilter.addRequireState,0.99983171,0.999925834,0.999156589
HttpUtil.getCharset,0.859158484,0.859388917,0.774027768
SDMath.lastIndex,0.999916549,0.999952884,0.99925201
DTMDocumentImpl.getNextDescendant,0.914586635,0.924009135,0.858439207
SerializationUtil.readNullableList,0.976970181,0.9783624,0.90036391
IdBatch.iterator,0.945107153,0.920838461,0.921900005
CDKToBeam.addExtendedTetrahedralConfiguration,0.915081702,0.930163795,0.868130849
NDArrayMessage.numChunksForMessage,0.957454613,0.971308154,0.948097536
SimpleJavaFileObject.openReader,0.919483916,0.890167713,0.897999592
ExcelPicUtil.getPicMapXls,0.935329507,0.864970772,0.921288569
RequestedGlobalProperties.filterBySemanticProperties,0.927626812,0.900906957,0.878594978
ValueTaglet.getTagletOutput,0.860940355,0.897667321,0.793126954
Mmff.clearProps,0.849101416,0.927523495,0.855903626
McIDASGridReader.main,0.943764962,0.960546688,0.86986511
LogManager.loadLoggerHandlers,0.86597461,0.883057385,0.746467664
ArrayUtils.replaceFirst,0.99452322,0.995436185,0.992500509
ServletUtil.getParameter,0.931062005,0.95034159,0.838909774
SerializerBase.addXSLAttribute,0.996654948,0.996738348,0.994284636
SimpleChemFormatMatcher.matches,0.72635016,0.825455076,0.67852379
AbstractReaderSource.cleanup,0.991287206,0.99019405,0.972852733
Parameter.getAnnotation,0.837292723,0.799029877,0.744641957
DOMBuilder.startPrefixMapping,0.894283098,0.900415941,0.790951635
MainFrame.getPaneContent,0.975403402,0.9820474,0.943579006
FSInputChecker.checksum2long,0.886482336,0.884534804,0.817265991
BaseTemplate.methodMissing,0.854796991,0.841310167,0.75334978
RC4.setKey,0.912788553,0.912042294,0.831231433
AbstractRStarTree.deletePath,0.855371927,0.84639848,0.758942796
DoradeSWIB.getAzimuths,0.999872115,0.999885208,0.999144776
EnhanceImageOps.sharpen4,0.996100757,0.993297587,0.994319984
Standby.uploadImage,0.910327272,0.911603185,0.803518889
TaskStatistics.getStringValue,0.999917295,0.999896882,0.998511736
CmsXmlContentEditor.actionNew,0.816110612,0.846667183,0.835676941
FiguerasSSSRFinder.checkEdges,0.87142008,0.885489244,0.719074543
FieldSet.toArray,0.759308088,0.799680991,0.688834437
TypeMaker.typeArgumentsString,0.989692616,0.994202331,0.977928489
CassandraSink.uid,0.999855227,0.999916256,1
ExperimentalDescriptorDistance.hamming,0.915289085,0.871094955,0.819885815
GaussianAffinityMatrixBuilder.computePij,0.937745816,0.954106699,0.883122614
ReflectUtil.setFieldValue,0.880271467,0.862197817,0.774126393
PortablePositionNavigator.navigateToPathTokenWithoutQuantifier,0.835001267,0.845319219,0.710735518
AvatarNode.processNameDirectories,0.914210137,0.926680902,0.884870358
BasicRecordStoreLoader.loadValues,0.800356185,0.77457879,0.687033211
CmsWorkplaceSettings.setTreeResource,0.938542617,0.958843768,0.894215508
ScriptVars.setGlobalVar,0.983654106,0.979601763,0.965945921
InterleavedInputStream.seekOrSkip,0.861333398,0.85484894,0.80180935
GeometryTools.get2DCenter,0.97741547,0.969713367,0.905992143
KerasModelUtils.copyWeightsToModel,0.949360351,0.941271969,0.883713149
Canon.refine,0.825779667,0.833594506,0.636302912
Entity.addFieldNames,0.941252946,0.917521947,0.880094842
TabbedPanel2.setShowTabNames,0.937367905,0.937689065,0.896596506
StreamUtil.getCurrentSplit,0.910895536,0.921646811,0.883175661
CmsConfigurationManager.addConfiguration,0.844977903,0.913379432,0.891798614
StreamingMarkupWriter.write,0.870269231,0.840073631,0.72644356
GDiscreteFourierTransformOps.shiftZeroFrequency,0.991838275,0.987111732,0.983118623
RGroupQuery.findDistributions,0.971133272,0.953084352,0.940036325
CmsSearch.setSearchRoots,0.955738818,0.953202577,0.93012341
Collation.ceFromCE32,0.905716282,0.905201557,0.76741675
SampleableConcurrentHashMap.fetchEntries,0.924518549,0.904659255,0.851682141
DSPRegistry.unregister,0.972306143,0.962755195,0.939049776
BaseSerializer.serializeDataActionList,0.999911242,1,1
DTMNamedNodeMap.item,0.957486392,0.953770529,0.927027559
TagletManager.addCustomTag,0.964267185,0.956037278,0.907102393
ServletUtil.returnString,0.878083167,0.851487211,0.805821829
ObjectGraphBuilder.setChildPropertySetter,0.996465326,0.995292988,0.987972582
ListParameterization.serialize,0.795429905,0.852128223,0.75081035
BlocksMap.updateINode,0.932023304,0.937098971,0.860341444
ClientConfig.getFlakeIdGeneratorConfig,0.961088138,0.984985378,0.975050081
FPGrowth.countItemSupport,0.909497903,0.899346762,0.882308607
StringValue.append,0.868361076,0.855182243,0.71996447
INode.newINode,0.904883842,0.932471554,0.86829076
JobClient.listTrackers,0.90603433,0.910210933,0.829238756
HazelcastProperties.containsKey,0.9567232,0.952492346,0.920940718
DSPPrinter.print,0.859753931,0.84824061,0.841428481
TransTypes.cast,0.937329949,0.943368906,0.844715931
ModelBuilder3D.getRingSetOfAtom,0.978328975,0.96882817,0.951785551
NetworkUtils.getLearningRate,0.947644415,0.929486232,0.892903818
PartialPiChargeDescriptor.calculate,0.876018486,0.856213601,0.810412509
TaskLauncherManager.spawnLauncher,0.999923398,0.999852068,0.999392221
TraitASTTransformation.processProperty,0.842729768,0.87211764,0.736938946
AbstractAppParamPlugin.isToExclude,0.863799196,0.898627655,0.78328874
FileCopier.internalCopyFile,0.911541636,0.908448388,0.896025357
QuickSelect.swap,0.999905527,0.999922802,0.9954265
CompressedRamStorage.clear,0.999871282,0.999864888,0.996449573
WaveletTransformOps.transformN,0.919453868,0.941873403,0.893536534
Trie2_32.serialize,0.992075259,0.988757857,0.986620318
NDArrayMessage.getCurrentTimeUtc,0.82484067,0.799972796,0.746861139
CmsAliasImportResponseTable.getAndRemove,0.705184254,0.635593998,0.63129756
Rot.decodeChar,0.917838667,0.945709233,0.831860096
ShapeFittingOps.averageCircle_I32,0.95802485,0.947049632,0.952418215
HttpSessionsSite.createEmptySessionAndSetAsActive,0.765100426,0.771127837,0.660994742
XmlParser.parse,0.702876791,0.807677851,0.703027696
IOGroovyMethods.withFormatter,0.970561026,0.976260469,0.961754415
FilterExprWalker.acceptNode,0.844973226,0.892649032,0.803803405
ExampleAssociatePoints.associate,0.861763064,0.853742715,0.771281135
BackgroundModelMoving.updateBackground,0.891487726,0.87668853,0.738029136
NioServer.handle,0.907375599,0.86964713,0.877909787
PackageWriterImpl.getPackageHeader,0.907755491,0.901736587,0.856972037
InvocationWriter.castToNonPrimitiveIfNecessary,0.785457996,0.819765987,0.669339015
SVGUtil.svgText,0.976647142,0.985620204,0.94980007
MetaClassRegistryImpl.setMetaClass,0.905071438,0.941083806,0.861128197
JavaCompiler.parseFiles,0.911324276,0.921844206,0.850839561
Evaluation.gMeasure,0.981943503,0.979479366,0.927967383
CmsDriverManager.importAccessControlEntries,0.95123989,0.958222687,0.910076443
DebugAminoAcid.getMinimumBondOrder,0.933319351,0.916892065,0.854846798
PackageSummaryBuilder.buildInterfaceSummary,0.938163086,0.952981693,0.908414884
Pretty.align,0.432617474,0.457456197,0.351678259
AbstractReplicatedRecordStore.containsKeyAndValue,0.867038313,0.891787999,0.76747151
ByteArrayWrapper.ensureCapacity,0.944189851,0.937037825,0.900953638
FactoryBuilderSupport.getProperty,0.909390612,0.903576911,0.862995263
Variable.slice,0.916540427,0.928202797,0.854697263
ThreadMetricSet.register,0.998222298,0.997083971,0.99658518
TimeZone.getRegion,0.887296805,0.811216891,0.819929892
MetricFetcherImpl.retrieveAndQueryMetrics,0.931206115,0.949266158,0.868472423
TypeKindVisitor6.visitNoType,0.996490643,0.993232422,0.996540853
API.getLongLivedNonce,0.999873285,0.999872968,1
FeatureCollectionReader.getConfigFromSnippet,0.968924618,0.947161736,0.936238157
ImageLoader.toRaveledTensor,0.849192137,0.887047866,0.794528802
FactoryTrackerObjectQuad.meanShiftLikelihood,0.796031942,0.804839975,0.827862001
SocketClientSink.open,0.691298673,0.732829945,0.709691092
HashCodeBuilder.unregister,0.890984559,0.934463533,0.860738519
CardinalityEstimatorContainerCollector.onIteration,0.99991597,0.999865013,0.997965929
Debug.addToMenu,0.865966924,0.810407668,0.719654108
MrmsLocalTables.init,0.692938234,0.634073854,0.659468666
MapTaskStatus.getMapRecordProcessingRate,0.949635931,0.958058517,0.933406433
StringUtil.getterIntoProperty,0.937909604,0.924998702,0.886391223
Locale.setDefault,0.928976011,0.910500641,0.84635588
ActiveEntity.update,0.922396899,0.902700588,0.839809066
Util.cleanUnit,0.808947294,0.857120135,0.748918015
MaximumDegree.runInternal,0.927865361,0.948055674,0.914560069
LineNumberInputStream.read,0.824358433,0.851075435,0.814221142
TetrahedralElementEncoderFactory.encoder,0.92299419,0.931437528,0.900624273
JavaStubGenerator.generateClass,0.857419085,0.861009935,0.818483483
DatasetViewer.showDeclaration,0.608886045,0.64353002,0.581678255
CompactCharArray.elementAt,0.630180872,0.713928383,0.650937418
DeprecatedListWriter.addIndexLink,0.812785037,0.870967046,0.805033727
Stylesheet.setLocaterInfo,0.958526264,0.948993507,0.905641021
DapController.setConstraint,0.905299258,0.902979558,0.819462741
CmsLanguageCopyFolderAndLanguageSelectDialog.initDialogObject,0.830571351,0.887618852,0.842854273
FractionalCSP3Descriptor.calculate,0.947608902,0.918123574,0.84686497
PojoFieldUtils.readField,0.790066297,0.836833966,0.827104106
GribPartitionBuilder.writeGroupProto,0.953020573,0.954346433,0.901768769
FactoryMultiView.bundleDenseProjective,0.975123659,0.976559105,0.918979413
KeyUtil.generateKeyPair,0.945533035,0.905836361,0.865951342
BindPath.updatePath,0.943945872,0.924187821,0.905420601
Gen.makeTemp,0.816250843,0.856522507,0.664774936
AtomContainerSet.removeAllAtomContainers,0.958838663,0.941030647,0.88519095
CmsContentEditorHandler.getEditorContext,0.865686875,0.928462174,0.898360514
JobConf.setMaxVirtualMemoryForTask,0.943207753,0.972754745,0.943295748
ThreadGroup.parentOf,0.864281525,0.874299436,0.73973178
ServiceProxy.hasService,0.86573077,0.89066759,0.789227016
Config.setFlakeIdGeneratorConfigs,0.977120811,0.970808116,0.927086698
FilterLogGetQuery.writeLogFile,0.651875357,0.675004923,0.59646843
DistanceStatisticsWithClasses.exactMinMax,0.938640397,0.953320062,0.911348706
CompatibilityMatrix.markRow,0.941044871,0.942462769,0.900848646
BinaryImageOps.labelToClusters,0.895119083,0.92641131,0.852555172
JobConf.getWorkingDirectory,0.96125352,0.956815015,0.915939204
ValueHolder.addPropertyChangeListener,0.904552548,0.914887192,0.871397693
ClientNetworkConfig.addOutboundPortDefinition,0.999898997,0.999924191,1
SqlUtil.blobToStr,0.945055863,0.95011643,0.932525579
AddOn.canLoadInVersion,0.775691759,0.827697155,0.738081052
InvDatasetImpl.removeLocalMetadata,0.770312268,0.806685239,0.699417233
ImageStatistics.sum,0.999870784,0.999934037,1
CmsUpdateDBManager.getInstanceForDb,0.943011828,0.941273316,0.839470098
ImgUtil.getWriter,0.959215577,0.950527188,0.90159976
ThreddsDataFactory.findAccessByDataFormatType,0.982771349,0.981104123,0.960899072
StopButton.startProgressMonitorTask,0.798179708,0.835690217,0.745536544
NestedTable.findCoordinateAxis,0.925396727,0.921895055,0.816813727
CmsADECache.getCacheContainerPage,0.878757029,0.977612815,0.945924319
X509CertImpl.toImpl,0.979527074,0.96648521,0.963441244
BytecodeHelper.hasGenerics,0.850651785,0.878923778,0.808062795
NetUtil.buildInetSocketAddress,0.916843087,0.929737053,0.832632175
HttpMethodBase.getResponseContentLength,0.903961086,0.888737516,0.80577974
BaseImageRecordReader.accumulateLabel,0.960421999,0.93752576,0.933763773
AbstractPlainSocketImpl.create,0.750209721,0.83702207,0.826630914
IOUtil.rename,0.806426873,0.850488999,0.70537528
Assignments.computeSecondCover,0.998795114,0.998025488,0.994548963
GridGenerator.gridToGridArray,0.931902898,0.904687445,0.866882331
InternalPartitionServiceImpl.applyNewPartitionTable,0.927286525,0.934208667,0.857486055
Functionizer.setFunctionCaller,0.788718112,0.800452666,0.811686903
ProteinPocketFinder.gridToPmesh,0.915270048,0.853057405,0.79361326
CreateSymbols.writeClass,0.792492887,0.845656124,0.778031298
Indexes.matchIndex,0.658681418,0.77588579,0.642102647
CmsStringUtil.joinPaths,0.809467433,0.815380964,0.710231523
JsonObjectMapperParser.getNext,0.667106285,0.66190191,0.627193842
FreightStreamer.run,0.899349485,0.932676824,0.824430408
GeneralPurposeFFT_F32_2D.realForward,0.954974805,0.930277252,0.915398369
Runner.writeJobDetails,0.913606893,0.88738271,0.870975952
JShellTool.snippetCompletion,0.735633376,0.791184446,0.731455021
GroovydocManager.handle,0.967433077,0.977909855,0.924335956
AbstractCompletableFuture.get,0.811685763,0.809723276,0.780861563
FSInputStream.readFullyScatterGather,0.952810593,0.96531925,0.875568728
GempakParameterTable.makeParameter,0.865702408,0.880614129,0.75782402
ValidationUtils.validate4NonNegative,0.999912822,0.999913063,0.997399518
RocksDBIncrementalRestoreOperation.createAndRegisterColumnFamilyDescriptors,0.941664043,0.960776333,0.941791992
XTreeHeader.writeHeader,0.988390016,0.982827636,0.967708722
BackgroundGmmCommon.updateMixture,0.970259246,0.965351485,0.932360412
CmsMessages.key,0.962293128,0.947244603,0.897811223
ClusterJoinManager.sendJoinRequest,0.914942256,0.894001755,0.782549074
UKMeans.assignToNearestCluster,0.937494607,0.946037039,0.922417384
BasicAtomGenerator.generate,0.983592739,0.986061209,0.977344927
FileUtil.copyFile,0.851584021,0.885627967,0.763859803
BigDecimal.intValueExact,0.99970448,0.999908332,0.997796009
CmsSearchIndex.isInTimeRange,0.932774545,0.934128086,0.859632727
HazelcastServerCachingProvider.getOrCreateByInstanceName,0.994741656,0.990931877,0.984656701
JavacParser.packageName,0.893094418,0.913765879,0.757363593
FileUtil.readString,0.973846677,0.9581857,0.943327627
FactoryKernelGaussian.gaussian2D_F32,0.938935725,0.949736023,0.862279171
AdminDebugController.showDebugPage,0.736225005,0.765771053,0.641560813
AbstractDoclet.startDoclet,0.87459043,0.898528659,0.800243041
JavacParser.checkExprStat,0.96281525,0.959448833,0.907665613
CalendarDateFormatter.parseISODate,0.929118427,0.931527095,0.879296613
BoxImageTransform.doTransform,0.824755602,0.834466655,0.809855524
AlphabeticIndex.buildImmutableIndex,0.853483023,0.844573705,0.721146363
ResourceGroovyMethods.readBytes,0.957754496,0.946331707,0.942587167
