func_name,k0_ires,k1_ires,k2_ires,k3_ires,k4_ires,k5_ires,k6_ires,k7_ires,k8_ires,k9_ires,k10_ires
CloneInlineImages.inlineExternal,0.792135217,0.872965574,0.896284223,0.845834689,0.853624165,0.835991621,0.842542946,0.84921205,0.812185764,0.800923765,0.841097295
ZipOutputStream.write,0.878305963,0.972773612,0.958660185,0.942038572,0.972924709,0.947764993,0.976637781,0.972667098,0.939620554,0.977894902,0.939926147
AbstractExecutableMemberWriter.getErasureAnchor,0.860988698,0.837163925,0.853560686,0.801779107,0.880178154,0.860460222,0.884636939,0.884636939,0.871786952,0.862209499,0.86968863
MultiViewOps.rectifyHToAbsoluteQuadratic,0.872790765,0.751535475,0.858152211,0.842836615,0.761110306,0.886913061,0.881885588,0.760657072,0.757624567,0.843650758,0.769029081
HttpSessionsSite.processHttpRequestMessage,0.78198622,0.910725653,0.920043647,0.885890751,0.940113902,0.92844516,0.932439327,0.935255945,0.925047517,0.931467175,0.943676829
Entity.getRowId,0.93446303,0.950908542,0.950908542,0.949022309,0.950908542,0.950908542,0.950908542,0.950833499,0.954178274,0.949409008,0.950833499
JShellTool.nonEmptyStream,0.871659302,0.874441087,0.869456708,0.881511343,0.876487017,0.869456708,0.869456708,0.875915051,0.876487017,0.869456708,0.87591511
AdjustHomographyMatrix.findScaleH,0.892199179,0.903409004,0.94844234,0.951320347,0.949656427,0.966156304,0.940233052,0.949588537,0.951445639,0.958734214,0.965312362
ClassUtil.getClassName,0.900422246,0.900865257,0.900865257,0.897467388,0.902164876,0.901268959,0.895576239,0.902790308,0.900865257,0.897277117,0.901268959
GroovyScriptEngine.loadScriptByName,0.794496647,0.787943006,0.760252237,0.784942103,0.792188227,0.842912555,0.843388438,0.86768198,0.826134264,0.850559294,0.801714063
SkipBadRecords.getSkipOutputPath,0.883544887,0.85883981,0.897475839,0.898738836,0.85883981,0.890336394,0.890336394,0.864448011,0.890267849,0.890336394,0.890336394
JobInProgress.retireReduce,0.896599338,0.999927759,0.999927759,0.996331135,0.99989748,1,0.99993521,1,0.999927759,0.999927759,0.999927759
AddOnLoader.getJarClassNames,0.913789672,0.957594514,0.957300901,0.947304846,0.936362147,0.92806685,0.939908028,0.925876319,0.93031311,0.936623514,0.93031311
CRDTReplicationMigrationService.onShutdown,0.742824899,0.768677831,0.797608733,0.887809769,0.875755906,0.776083231,0.845537663,0.894567728,0.892629683,0.806344509,0.798109651
CudaZeroHandler.init,0.879622914,0.878754616,0.878754616,0.855824882,0.87869817,0.856492996,0.878395498,0.878714621,0.878754616,0.87856251,0.878754616
XSplitter.generateSplitSorting,0.884978754,0.88658005,0.943221867,0.953530156,0.940265834,0.9407143,0.94048357,0.94048357,0.9407143,0.940289974,0.9407143
BaseTransport.shardMessageHandler,0.825276451,0.836850703,0.867886662,0.840431176,0.861899793,0.912763655,0.913532972,0.913532972,0.915944457,0.915944457,0.915944457
KerasBatchNormalization.setWeights,0.894638103,0.910969496,0.928008378,0.906878998,0.924674451,0.92200464,0.925382912,0.92391938,0.925314546,0.925129473,0.918951809
DepthSparse3D.configure,0.935098579,0.921644092,0.889314592,0.858982734,0.899662733,0.907180488,0.907180488,0.904833138,0.895467758,0.904833138,0.923972845
MutableBigInteger.mul,0.969852612,0.969993234,0.969343424,0.950385425,0.973183036,0.957089245,0.953951716,0.971463382,0.975297034,0.973911762,0.963166952
Kinds.typeKindName,0.916551684,0.923964918,0.973703325,0.906805314,0.929120064,0.934146047,0.901199102,0.928101003,0.955771744,0.960530102,0.955769002
DetectDescribeAssociate.putIntoSrcList,0.786413302,0.950874925,0.940729618,0.958418057,0.950294137,0.957106411,0.949934065,0.963623285,0.960434973,0.932867944,0.942815185
QrCodeUtil.generatePng,0.807393757,0.906347275,0.905719638,0.946667871,0.861868918,0.900014937,0.920280755,0.900049329,0.967524052,0.967551887,0.967551887
GempakSoundingFileReader.printOb,0.845252068,0.741594672,0.751569867,0.800040004,0.7647717,0.741705954,0.762083828,0.754283309,0.755386472,0.758966386,0.761378169
GridDatasetInfo.getShapeString,0.972659188,0.96810329,0.96810329,0.955730913,0.960299611,0.967490971,0.995291948,0.994968891,0.999324083,0.999230504,0.995291948
AtomTypeAwareSaturationChecker.isConnected,0.904083948,0.897183836,0.89709568,0.907846939,0.8973248,0.8973248,0.8973248,0.897240996,0.8973248,0.897240996,0.897240996
AnnotationTypeWriterImpl.getNavSummaryLinks,0.874308677,0.955121934,0.902535081,0.968092832,0.970497489,0.965626955,0.970497489,0.973106802,0.975739658,0.973283708,0.976256192
ArrayUtil.containsAny,0.951211907,0.950294614,0.951717257,0.929180865,0.952525079,0.953184724,0.951717257,0.951877236,0.939835787,0.951877236,0.951408684
PathAndPackageVerifier.checkPathAndPackage,0.894527944,0.938263059,0.891493917,0.908367288,0.901839018,0.856405199,0.902800083,0.914973497,0.908204079,0.903322577,0.90313834
ExcelSaxUtil.formatCellContent,0.880784294,0.907958388,0.836550057,0.876665832,0.859499931,0.860299408,0.858724296,0.862143278,0.867521822,0.861897111,0.869673669
CmsVfsSitemapService.generateInheritProperties,0.857603873,0.816611826,0.860931695,0.778664503,0.758588493,0.717811644,0.594840825,0.740495741,0.602890313,0.584673584,0.565008342
LeaderState.add,0.87729073,0.971159458,0.910671949,0.891245035,0.910671949,0.97208637,0.972855151,0.927671552,0.929556131,0.928937316,0.971622586
FaultTolerantBlockPlacementPolicy.initParityConfigs,0.848495282,0.931983531,0.877326965,0.875301797,0.909020185,0.89865768,0.906688809,0.904238105,0.903132439,0.906745493,0.913851798
CmsPrincipalSelectConnector.setPrincipal,0.745427925,0.892999887,0.713876843,0.829566165,0.702057958,0.73525703,0.706855595,0.705904603,0.705904603,0.706120908,0.706855595
PerspectiveOps.estimatePinhole,0.925733675,0.944623351,0.971708536,0.96568463,0.976081371,0.975269437,0.975343168,0.97748363,0.971708536,0.976081371,0.976081371
AWTFontManager.setFontForZoom,0.911744606,0.902016282,0.937692404,0.966402054,0.911166191,0.965345144,0.916528821,0.965345144,0.953843951,0.916528821,0.938015282
VersionCheck.logVersionInfo,0.799961681,0.914565682,0.957866549,0.929733264,0.951367557,0.951164782,0.951143861,0.950586081,0.951773763,0.951367617,0.944543362
SphereUtil.latlngMinDistRadFull,0.886288442,0.888193846,0.880621254,0.919008534,0.929181874,0.924911499,0.915342808,0.882687569,0.886909723,0.934620261,0.908592165
BitsUtil.nextClearBit,0.908153878,0.993421614,0.993762732,0.993255029,0.993773401,0.993762732,0.993695676,0.993735373,0.993566036,0.993695676,0.993695676
TrimmedEstimator.toPrimitiveDoubleArray,0.872938539,0.871899605,0.871818602,0.872765825,0.875011384,0.875079453,0.871899605,0.875546217,0.86093843,0.861237764,0.86093843
MathUtils.longToIntWithBitMixing,0.835686509,0.936213374,0.936271489,0.918192697,0.936213374,0.936213374,0.936213374,0.918281794,0.936271489,0.918281794,0.936271489
OptionsViewPanel.getPanelMisc,0.715067936,0.865394175,0.789550602,0.764943691,0.778940856,0.817573667,0.761634886,0.837943435,0.779389441,0.801434755,0.797406375
RocksDbStorage.addUpdate,0.84998363,0.889009595,0.888421297,0.882405034,0.888263643,0.889009595,0.876516461,0.896623373,0.876360059,0.913327932,0.912333786
FSDirectory.addToParent,0.860916932,0.810381055,0.866230905,0.915379167,0.897737503,0.897449553,0.870967507,0.898101449,0.877536058,0.898507416,0.894117653
CmsResourceFilter.addExcludeFlags,0.912577966,0.999924779,0.9990291,0.999924732,0.999068201,0.998999,0.999124587,0.998999,0.999915957,0.999124587,0.999124587
JSONObject.toJSONString,0.933543286,0.933050394,0.932950318,0.929091796,0.842519343,0.933743596,0.933050394,0.933050394,0.932950318,0.933050394,0.932950318
UsersMultiSelectTable.reloadUsers,0.822773282,0.900006652,0.853116035,0.899238303,0.900548518,0.899730265,0.90065372,0.898610115,0.899772048,0.900006652,0.899772048
MathUtils.correlation,0.864848119,0.933485091,0.933782816,0.835724471,0.933485091,0.936865628,0.936865628,0.936594605,0.942028701,0.940259457,0.937070429
CDKMCS.getSubgraphAtomsMap,0.876912529,0.84399277,0.99184829,0.977993178,0.952390432,0.99184829,0.970460176,0.992115319,0.99184829,0.991992533,0.951015949
ExtensionScript.removeScripType,0.869557448,0.906820774,0.906820774,0.901937097,0.906820774,0.906820774,0.856003046,0.90693444,0.906820774,0.907474995,0.907474995
Scanner.toCharset,0.947577449,0.988669395,0.994853616,0.989098621,0.994630218,0.994853616,0.971840441,0.99446547,0.994853616,0.99446547,0.99446547
AtomContainerManipulator.getBondOrderSum,0.954380856,0.961646914,0.962149918,0.961714239,0.963649094,0.96356374,0.96379596,0.975141108,0.97486347,0.97472471,0.97486347
StyleSet.setBackgroundColor,0.941462991,0.943835437,0.981427789,0.999894814,0.996848583,0.981257796,0.996880829,0.995646894,0.996880829,0.995732129,0.995732129
IntrinsicNearestNeighborAffinityMatrixBuilder.computePij,0.890935483,0.900343657,0.913251638,0.894746274,0.924112499,0.935841203,0.92183131,0.932890654,0.893155932,0.911243379,0.915182471
GDVConvention.findAlias,0.91590759,0.965361714,0.968077123,0.96284049,0.997280419,0.997342527,0.99434644,0.991755784,0.989073694,0.99157691,0.997280419
HashUtil.rsHash,0.992195172,0.999929845,0.999922752,0.999907259,0.999915898,0.999062181,0.999062181,0.999009728,0.999062181,0.999009728,0.999009728
FactoryMultiViewRobust.baselineRansac,0.903939342,0.931494892,0.92719537,0.959611014,0.974585712,0.963513374,0.966906905,0.975888014,0.96997416,0.977272928,0.972127557
CyclicCarbohydrateRecognition.horizontalOffset,0.662571401,0.669790566,0.721652567,0.869001607,0.763611019,0.804753244,0.724153101,0.765403271,0.644736052,0.747450888,0.705241621
GribNumbers.uint3,0.893573924,0.999914408,0.999926388,0.999898916,0.999931574,0.999926388,0.999919534,0.999929309,0.999926388,0.999931574,0.999931574
BitsUtil.cycleLeftI,0.800635261,0.77063185,0.777441084,0.812127063,0.793826103,0.818893015,0.825911462,0.807862639,0.827692151,0.817377865,0.828101277
Balancer.checkAndMarkRunningBalancer,0.87111178,0.857164085,0.76756531,0.911950078,0.90392518,0.871265352,0.873061478,0.920870066,0.920408666,0.920870066,0.920870066
FactoryKernelGaussian.gaussian,0.833933025,0.863425791,0.905644894,0.930385011,0.884316921,0.893147945,0.839681983,0.839681983,0.90335381,0.851107419,0.858068466
ClassPathResource.getFile,0.310450486,0.795699954,0.776083231,0.872193717,0.868440509,0.876051724,0.872612357,0.852176487,0.879821062,0.850567639,0.812757492
AbstractXTree.hasOverflow,0.941916352,0.98747623,0.956393957,0.990428065,0.990533233,0.958863616,0.987139642,0.987139642,0.990350544,0.990424871,0.990428209
RequestBuilder.setHeader,0.876209013,0.880861521,0.880861521,0.89077963,0.897965312,0.897891939,0.897891939,0.897643983,0.880861521,0.897643983,0.879365265
FactoryTrackerObjectQuad.circulant,0.948254673,0.983991623,0.952080548,0.958910365,0.956130087,0.956077695,0.903105795,0.962043405,0.962859809,0.96224004,0.96224004
AlertRiskTableCellItem.getItemForRisk,0.910486935,0.904517651,0.909236431,0.888712462,0.913124084,0.934222758,0.92751497,0.934221387,0.934222758,0.933705688,0.933705688
MigrationManager.triggerControlTask,0.8847079,0.907091618,0.921565354,0.93763528,0.942917764,0.94325,0.938890278,0.941569209,0.955413699,0.908060193,0.954544485
KeyPointsCircleRegularGrid.process,0.813170923,0.840631247,0.80542171,0.814664504,0.826682389,0.77519089,0.77519089,0.775986195,0.775411367,0.775986195,0.77443403
MultipartRequestInputStream.readBoundary,0.902911059,0.928789079,0.93751359,0.909398982,0.939585507,0.916455925,0.916455925,0.92057991,0.921455145,0.939585507,0.92297864
TypeExtractor.validateInputType,0.84506263,0.847615004,0.869565606,0.817924032,0.869218349,0.873996198,0.873982847,0.878346622,0.873722076,0.867352188,0.872855961
ParameterizedTypeImpl.containingType,0.813543666,0.880014956,0.884625196,0.832936675,0.894445002,0.873108268,0.934298873,0.950869203,0.942163348,0.947363079,0.942263305
GeometryTools.scaleMolecule,0.930452247,0.972613096,0.972613096,0.978657732,0.963617265,0.966065288,0.965614915,0.962483704,0.962915897,0.962483704,0.959996343
HttpMethodBase.addRequestHeaders,0.874263278,0.874575078,0.996949792,0.996857934,0.996878088,0.994228005,0.996861577,0.996878088,0.996906757,0.996878088,0.996878088
ThreadUtil.newExecutorByBlockingCoefficient,0.811708352,0.859184325,0.846621871,0.94518701,0.878703475,0.846621871,0.876628041,0.87986517,0.870786428,0.878703475,0.872864068
AlgorithmId.getEncAlgFromSigAlg,0.909874466,0.922960758,0.90980351,0.898063487,0.921623349,0.9165591,0.9165591,0.938056827,0.933170676,0.927732825,0.927732825
MCMutualAuthConfig.setProperty,0.943122946,0.999881327,0.999881327,0.999894819,0.999887049,0.999881327,0.999881327,1,0.999881327,1,1
StandardScaler.fit,0.887940718,0.955575943,0.958314717,0.937363371,0.954450727,0.953341663,0.95224154,0.953317761,0.956198514,0.954405546,0.951951742
RegionMergeTree.setToRootNodeNewID,0.909405118,0.945127487,0.928747594,0.944929419,0.909385324,0.92828393,0.928150177,0.928649545,0.908628225,0.912130117,0.91158253
EmptyFieldsCountAccumulator.getDataSet,0.921563303,0.903899193,0.943962991,0.909944544,0.928391278,0.922374368,0.949411988,0.876388729,0.94901973,0.949279904,0.949279904
TreeInfo.isExpressionStatement,0.899188327,0.940661132,0.917124391,0.96360848,0.987824023,0.987804055,0.834190845,0.987906694,0.985497594,0.974463165,0.987981319
MMElementRule.getWisley_2000,0.828366682,0.992704988,0.995648742,0.995478724,0.995648742,0.995699167,0.995648742,0.992822707,0.995648742,0.993398845,0.992822707
UnicodeSet.findCodePoint,0.930051599,0.95678103,0.954619348,0.947939999,0.951074004,0.954518437,0.949038446,0.954518437,0.954518437,0.954375148,0.954375148
RectifyCalibrated.selectAxises,0.84665081,0.866468966,0.876321316,0.877407177,0.901235998,0.901202798,0.901868105,0.881885231,0.904093087,0.888271749,0.904593349
NetworkOrganizer.getSubset,0.835575778,0.781670153,0.900626838,0.891508057,0.896975935,0.896737993,0.909452677,0.889054,0.891608894,0.903066516,0.826657295
FileUtil.unZip,0.925238402,0.915355086,0.914348304,0.917412675,0.914881527,0.924771667,0.92964685,0.916185737,0.92566061,0.925609112,0.913616896
FSNamesystem.renewLease,0.978515514,0.983088315,0.983088315,0.982563594,0.983097434,0.983088315,0.983088315,0.983088315,0.983088315,0.983097434,0.983097434
CMLHandler.characters,0.74896722,0.840939879,0.787975311,0.76711561,0.825371683,0.80042541,0.772357941,0.871293902,0.792182207,0.876190424,0.876190424
NidsRadialAdapter.isMine,0.914480529,0.892141998,0.923799336,0.890026178,0.917594135,0.923799336,0.937694073,0.932155848,0.925493479,0.904188275,0.931135297
ConvertD2N.iconvertDataStructureArray,0.850511443,0.866724074,0.86453402,0.81252481,0.864403129,0.869454086,0.853624761,0.878221989,0.869062781,0.861430049,0.856836617
ClassPathResource.getAbsolutePath,0.721524378,0.74814713,0.988335311,0.882908263,0.89196527,0.74814713,0.863971233,0.761170506,0.988459885,0.919893682,0.748477042
VideoDisplayActivity.hideProgressDialog,0.806027142,0.886333942,0.888561547,0.88912992,0.888951242,0.888951242,0.88909018,0.888561547,0.888025641,0.888951242,0.888951242
EcmwfLocalConcepts.main,0.963417222,0.962962508,0.962962508,0.898291816,0.910681844,0.902965367,0.902965367,0.902965367,0.902965367,0.902582049,0.902582049
AffineTransformation.applyRelativeInverse,0.741931938,0.943972588,0.943972588,0.985792333,0.985575497,0.992935658,0.992793441,0.992935658,0.992935658,0.992759943,0.992759824
MapUtil.sort,0.901178526,0.921251655,0.921251655,0.924557401,0.907098413,0.906674266,0.906674266,0.907037258,0.907098413,0.907098413,0.906674266
PackageIndexFrameWriter.addAllClassesLink,0.826583058,0.984633029,0.984633029,0.98319981,0.984681547,0.984633029,0.984824479,0.984704018,0.984776497,0.984704018,0.984704018
KerasLayerUtils.getZeroMaskingFromConfig,0.869452685,0.984421849,0.947528005,0.990277051,0.984321177,0.984421849,0.942154884,0.984421849,0.948561668,0.947567046,0.984321177
WeightedEvictableList.addOrVote,0.88911843,0.868081093,0.867838085,0.862808986,0.86303097,0.851481974,0.858014345,0.866214156,0.86233747,0.85331279,0.807761908
MessageFormat.setLocale,0.8432491,0.769276142,0.809054971,0.880987233,0.849242091,0.864109695,0.847815871,0.848161459,0.847815871,0.843337297,0.846214831
ClusterHeartbeatManager.suspectMemberIfNotHeartBeating,0.916389601,0.924456894,0.93108207,0.922048468,0.927027225,0.933643341,0.930188775,0.941078424,0.921233833,0.937635779,0.936326504
MopWriter.visitMopMethodList,0.922777087,0.906294346,0.902987778,0.878147778,0.908769727,0.907259762,0.907999635,0.923214197,0.909684658,0.885301113,0.848812342
SDRandom.uniform,0.942063213,0.999902606,0.999905705,0.999939912,0.999900639,0.999900579,0.999900579,0.999900579,0.999900579,0.999900639,0.999900639
CmsListManager.editListConfiguration,0.819843987,0.873884976,0.895261467,0.860099648,0.890530169,0.923062265,0.900959492,0.894747078,0.915029883,0.889957726,0.898559153
GeneratorSingleCluster.setClipping,0.87502729,0.880777597,0.887563169,0.901447327,0.88153559,0.881018579,0.868510187,0.861151218,0.882958949,0.869442582,0.870827734
MkCoPTree.initializeCapacities,0.86646712,0.954509437,0.955192327,0.951198353,0.948882043,0.95763731,0.945531607,0.954849362,0.957394719,0.957082748,0.961381137
AggregateWordCount.main,0.886121457,0.912230372,0.91276598,0.992583344,0.912166774,0.912230372,0.911655843,0.912280262,0.912194312,0.912280262,0.912280262
CEEvaluator.markAll,0.838065688,0.849297345,0.82308048,0.859189709,0.852139115,0.828771532,0.852843463,0.838285208,0.805659413,0.815692484,0.801042497
FischerRecognition.neighbors,0.919250193,0.89259398,0.95834136,0.953363183,0.957995355,0.95834136,0.95834136,0.957884908,0.95834136,0.957995355,0.957995355
ExtensionFilter.destroy,0.854511295,0.851687849,0.897754431,0.887033689,0.910058916,0.912170172,0.912170172,0.903630376,0.912678301,0.912678301,0.912170172
NodeSet.popAndTop,0.823872167,0.999904692,0.957140446,0.980599955,0.980434775,0.980456889,0.933631182,0.999904692,0.999904692,0.95731616,0.95731616
NNDescent.add,0.874285033,0.899258435,0.891026735,0.876105333,0.891595364,0.903605521,0.883337021,0.878598332,0.898198366,0.89772594,0.896267712
